10,0,1,1,3,0,0,5,0,0,1,1,0,1,2,4,190,15,0,11,152,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS7vOfKZWzqsxCGbqkMNcLRJeeyOTONjUzdaIrwEnnpcqo6rde_ceymo_fh_93ZnBMsZogdu2TaXd-i/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
11,0,1,1,3,0,0,5,0,0,1,1,0,1,3,4,190,15,0,13,150,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vR4TxcbXQ_VaIPrMYIJiZojvuj-7syR-lpS1yEsK27mo3iKlwKdo3WBFcvWOMkvwjPrzrwZFkgMvD_v/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
12,0,1,1,3,0,0,5,0,0,1,1,0,1,2,4,178,15,0,20,136,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQ2qMD2O0hb0HvLT5Jpjsc96IoePysVj_cN4EuQ0en1jtfbwLG5WhYkisenvmU0EBGBUL8B2HVNwRk-/pub?start=false&loop=false&delayms=3000&slide=id.p,1
13,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,38,20,1,4,27,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://4rfe.liveblog365.com/login.html,1
14,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,25,16,0,2,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,48,1,0,0,210,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://ssfgfq12.ukit.me/,1
15,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,24,16,0,2,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,48,1,0,0,210,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,http://ssfgfq12.ukit.me/,1
16,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,33,24,0,9,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,14,1,0,0,247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://651d5bf8d1ace.site123.me/,1
17,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,26,10,0,0,21,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,18,0,0,0,50,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,https://taplink.cc/fsjkdss,1
18,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,32,11,0,0,27,12,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/canaldigitau,1
19,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,28,11,0,4,19,8,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/45f6mc5c,1
20,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,26,18,0,0,21,0,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://exoduse-liveap.top,1
21,0,1,1,2,0,0,5,0,0,1,1,0,1,1,3,175,15,0,21,135,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTUh5YxWqZR2e2JWIuiYojlVbmnm84FcOY85iO1dSlQ8Qgm3Tr4n8kMYKFoC3NcpdhDDFuh7Fjh8JCZ/pub?start=false&amp;loop=false&amp;delayms=3000,1
22,0,1,1,3,0,0,1,0,1,2,2,7,1,0,0,130,12,0,17,97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ib.adnxs.com/getuid?https%3A%2F%2Ft.co%2Fv063Yo4wvl%3Fappnxsid%3D%$UIDayr9TL7gwnQQozijC9SFWvTsBvhYdlXRRkISXVq9Pzv9Lsp69inN,1
23,0,1,1,2,0,0,2,0,0,1,1,0,0,0,0,35,19,0,4,24,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,4,65,0,0,0,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://site.pepe314erc.com/s/z5wsd,1
24,0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,51,21,0,1,42,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/vqHaQjGXVS7ep,1
25,0,1,1,3,0,0,5,0,0,1,1,1,1,4,4,181,15,0,14,141,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,20,0,0,0,110,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTb_sYriXbD8dzFDzRSmpbgMfv9LYVj_PPf-b8xUNA2q2HryZlwxgtCmgC-Gb-FfZGlWv9p0GjycFQN/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1
26,0,1,1,3,0,0,5,0,0,1,1,0,1,4,4,190,15,0,13,149,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,20,0,0,0,110,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTb_sYriXbD8dzFDzRSmpbgMfv9LYVj_PPf-b8xUNA2q2HryZlwxgtCmgC-Gb-FfZGlWv9p0GjycFQN/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
27,0,1,1,3,0,0,1,0,0,1,1,0,0,3,0,54,45,0,4,40,0,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://worker-royal-surf-c2ea.gfowler521.workers.dev/,1
28,0,1,1,2,0,0,5,0,0,1,1,0,1,1,3,175,15,0,24,130,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQ_6riteqSqlG3I8db354IC_TLV1eyAoz2Fa2x1CI4vPpy2SvXIboJ2j7sQPi5po4Fgo6WLFYLN3IpU/pub?start=false&amp;loop=false&amp;delayms=3000,1
29,0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,51,21,0,1,42,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/vUhQoqGZWmlx3,1
30,0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,51,21,0,3,40,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/q2fFn1VtOLKv6,1
31,0,1,1,4,0,0,1,0,0,2,2,6,2,1,3,123,6,1,10,92,8,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,https://vk.com/away.php?utf=1&to=https%3A%2F%2Fascensorescondor.cl%2Fwp-includes%2Fassets%2Fservicebot.php?idtrack=Jc286arH,1
32,0,1,1,5,0,0,1,0,0,2,2,6,2,2,3,116,6,0,8,85,8,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,https://vk.com/away.php?utf=1&to=https%3A%2F%2Fkylewatson.co.za%2Fwp-includes%2Fblocks%2Finde-x.php?idtrack=BbHDX8DH,1
33,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,22,13,0,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,48,1,0,0,210,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://fgdff.ukit.me/,1
34,0,1,1,2,0,0,4,0,0,1,1,0,0,0,0,114,17,0,11,92,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://script.google.com/macros/s/AKfycbwYJHVER41OC8bTB8CG2u_3C9hILNcmZMpZJt1_2nItgCVT3S7NGHxhjlJonckwmSkMdw/exec,1
35,0,1,1,2,0,0,5,0,0,1,1,0,1,5,3,175,15,0,15,135,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQFIAmzqq-HtOWBr0sDrCdp_HRpRkGqbmM2h_SscGu89S7-A8p8j-jd-CRcvMOoyMaBHOSpmR6XSPP5/pub?start=false&amp;loop=false&amp;delayms=3000,1
36,0,1,1,3,0,0,5,0,0,1,1,0,1,2,4,190,15,0,20,145,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQ2qMD2O0hb0HvLT5Jpjsc96IoePysVj_cN4EuQ0en1jtfbwLG5WhYkisenvmU0EBGBUL8B2HVNwRk-/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
37,0,1,1,2,0,0,2,0,0,1,1,0,0,0,0,41,25,0,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://provinsdx.webcindario.com/Inicio/,1
38,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,26,10,0,0,21,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,18,0,0,0,50,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,https://taplink.cc/attuser,1
39,0,1,1,2,0,0,2,0,0,1,1,0,0,0,0,30,15,0,0,23,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,50,0,0,24,45,12,27,1,1,1,19688,2,318,464,137,0,0,0,0,0,0,5,1,0,0,0,2,0,https://site.gonivi.com/s/zxyh,1
40,0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,32,23,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://gmo-aezore.onholmes.com/,1
41,0,1,1,2,0,0,2,0,0,1,1,0,0,0,0,45,16,0,0,38,4,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,1,10,4,0,0,0,175,0,1,1,138,0,1,0,0,0,0,13,0,0,0,0,21,0,https://sites.google.com/view/mailaccessbotop,1
42,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,27,11,0,3,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://027lyty.com/set.html,1
43,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,33,24,0,0,27,0,1,0,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,7,0,12,17,0,0,0,489,1,0,14,35,0,0,0,0,0,0,11,0,0,0,0,1,0,https://sukienfrefire.garenav.vn/,1
44,0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,70,19,0,4,59,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,27,0,0,0,162,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,https://ff.member.gareza.vn/gpst8o6nkjpycpeyhljbgn3tpwepbgbbz5orffjsqz,1
45,0,1,1,2,0,0,5,0,0,1,1,0,1,2,3,175,15,0,22,130,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,28,0,0,0,118,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRlKn17gpsYH_nyicFn9MNu7mr78IyN2sI-f5MMo4aNz1W4u_F3zEKz0P0TjiCemXjZ7q9UfRu_nGgI/pub?start=false&amp;loop=false&amp;delayms=3000,1
46,0,1,1,3,0,0,5,0,0,1,1,0,1,1,4,190,15,0,22,144,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,61,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS9Aeqs1WAiA4gavUhJD4jrBr105U4tQDKSOQHrhd8dQ5dZSTbDn48iMozymEDHtwIc4HQ_8dcg10af/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
47,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,47,39,0,2,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,10,0,53,33,0,1,0,530,0,42,0,35,0,1,0,0,0,0,27,0,0,0,0,1,0,http://outlyingcoralnaturaldocs.wcpe00.repl.co/,1
48,0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,48,39,0,2,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,10,0,53,33,0,1,0,530,0,42,0,35,0,1,0,0,0,0,27,0,0,0,0,1,0,https://outlyingcoralnaturaldocs.wcpe00.repl.co/,1
49,0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,59,50,0,4,48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,10,0,53,36,0,1,0,533,0,42,0,35,0,1,0,0,0,0,27,0,0,0,0,1,0,https://sophisticateddimgreyphysics.wangxuanli2015.repl.co/,1
50,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,58,50,0,4,47,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,10,0,53,36,0,1,0,533,0,42,0,35,0,1,0,0,0,0,27,0,0,0,0,1,0,http://sophisticateddimgreyphysics.wangxuanli2015.repl.co/,1
51,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,23,10,0,0,18,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,15,0,0,0,47,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,https://taplink.cc/khmx,1
52,0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,51,21,0,3,40,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/jn1wDXmkrN9i4,1
53,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,21,6,0,1,15,6,1,1,0,0,1,1,0,0,1,0,0,5,0,0,0,0,0,1,1,6,3,17,0,0,0,149,0,5,2,2,0,0,1,0,0,0,2,0,0,0,0,0,2,https://ppt.cc/fpNp6x,1
54,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,29,20,0,0,23,0,1,1,1,0,0,1,0,0,0,0,0,5,3,0,0,45,0,0,27,0,4,58,1,1,0,6150,0,35,28,318,0,1,1,0,0,1,19,1,0,0,0,47,0,https://ksijfgfgh.taplink.ws/,1
55,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,32,23,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,37,0,0,0,5053,0,3,1,16,0,0,0,0,0,0,1,0,0,0,0,1,0,https://securitytrlogin.line.pm/,1
56,0,1,1,2,0,0,5,0,0,1,1,0,1,2,3,175,15,0,13,142,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,20,0,0,0,110,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTUKKUobIlAte9yUdhGjBK44QQ-eaVxKQbE2is7A2OuMSruBnlsXkdDRbftjXDlBK1ZFwWolEsBZWuX/pub?start=false&amp;loop=false&amp;delayms=3000,1
57,0,1,1,2,0,0,3,0,0,1,1,0,0,0,0,35,16,0,3,24,4,1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/x682/,1
58,0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,25,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,6008,0,1,13,53,0,0,0,0,0,0,0,0,0,0,0,12,14,https://comp-vab.web.app/,1
59,0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,33,24,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,6008,0,1,13,53,0,0,0,0,0,0,0,0,0,0,0,12,14,https://comp-vab.firebaseapp.com/,1
60,0,1,1,3,0,0,2,0,0,1,1,0,1,0,0,68,21,0,4,41,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/6xryiQ7kdpRIm?88**************,1
61,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,28,11,0,3,20,8,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/mv4zmz59,1
62,0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,96,23,0,9,79,4,1,1,1,0,0,1,1,0,1,0,0,3,3,0,39,9,0,0,2,0,2,13,0,0,0,1481,0,51,2,76,0,0,1,0,0,1,6,0,0,0,0,1,0,https://ipfs.eth.aragon.network/ipfs/bafkreifjw27qurhfjb7or5kwn4glcfoct3qrsxggill5ddsyuua2ioqe5e,1
63,0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,92,19,0,9,76,4,1,1,1,0,0,1,1,0,1,0,0,3,3,0,39,9,0,0,2,0,2,13,0,0,0,1481,0,51,2,76,0,0,1,0,0,1,6,0,0,0,0,1,0,https://cloudflare-ipfs.com/ipfs/bafkreifjw27qurhfjb7or5kwn4glcfoct3qrsxggill5ddsyuua2ioqe5e,1
64,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,84,76,0,9,68,0,1,1,1,0,0,1,1,0,1,0,0,3,3,0,39,9,0,0,2,0,2,13,0,0,0,1481,0,51,2,76,0,0,1,0,0,1,6,0,0,0,0,1,0,https://bafkreifjw27qurhfjb7or5kwn4glcfoct3qrsxggill5ddsyuua2ioqe5e.ipfs.cf-ipfs.com,1
65,0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,85,76,0,7,70,0,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeiapnag4ki2iifk3kcnm7qmzuwwhj5qod3mcyveyssjmdpevap2tlu.ipfs.cf-ipfs.com/,1
66,0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,71,11,0,3,61,4,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmPNnrJ21sSxCxgKEycsRQsJiaXFMSeEMEdicqgFqrd2aG,1
67,0,1,1,3,0,0,3,0,0,1,1,0,0,0,0,97,23,0,7,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeiapnag4ki2iifk3kcnm7qmzuwwhj5qod3mcyveyssjmdpevap2tlu/,1
68,0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,96,23,0,7,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeiapnag4ki2iifk3kcnm7qmzuwwhj5qod3mcyveyssjmdpevap2tlu,1
69,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,84,76,0,7,70,0,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeiapnag4ki2iifk3kcnm7qmzuwwhj5qod3mcyveyssjmdpevap2tlu.ipfs.cf-ipfs.com,1
70,0,1,1,2,0,0,3,0,0,1,1,0,0,1,0,82,11,0,7,66,4,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmfTzb5KNQzcXVbdyY8h7QCGH7VRgUuY2kYJvzEVHA94PX/milli.html,1
71,0,1,1,2,0,0,3,0,0,1,1,0,0,1,0,103,19,0,12,82,4,1,1,1,0,0,1,1,0,1,0,0,6,1,0,0,0,0,0,3,1,16,15,0,0,0,301,0,0,1,22,0,0,1,0,1,1,3,0,0,0,0,1,0,https://cloudflare-ipfs.com/ipfs/bafybeih6pa4gzhe6xda4zgye5li5shlzqipanv725yq6iparh3dgurzl2y/milli.html,1
72,0,1,1,4,0,0,1,0,0,1,1,0,0,1,0,95,76,0,12,74,10,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeih6pa4gzhe6xda4zgye5li5shlzqipanv725yq6iparh3dgurzl2y.ipfs.cf-ipfs.com/milli.html,1
73,0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,92,19,0,10,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreicfwb7qg43l6yrbt3rxr3fvfwsnr3k5qcsnnr5vji4xzcrhnmfqem,1
74,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,84,76,0,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreicfwb7qg43l6yrbt3rxr3fvfwsnr3k5qcsnnr5vji4xzcrhnmfqem.ipfs.cf-ipfs.com,1
75,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,45,36,1,0,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,59,1,0,1,331,0,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,https://sbbcffkundenserviceapp.sviluppo.host/,1
