having_ip_address,abnormal_url,google_index,count_dot,count_www,count_atrate,no_of_dir,no_of_embed,shortening_service,count_http,count_https,count_per,count_ques,count_hyphen,count_equal,url_length,hostname_length,suspicious_words,digit_count,letter_count,fd_length,has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,1,0,0,1,1,0,1,0,0,10,12,0,0,0,0,0,7,0,13,11,1,1,0,369,11,9,0,45,0,1,1,0,0,1,4,0,0,0,0,27,0,http://rostaxi.org,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,1,1,0,0,1,0,0,0,0,0,1,4,0,24,6,0,0,10,4,21,59,0,1,0,1533,0,41,1,71,0,0,1,0,0,1,21,1,0,0,0,5,0,http://linguee.fr,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,1,0,0,1,1,1,0,1,0,0,8,0,0,0,0,0,7,7,2,12,12,0,0,0,340,0,5,1,11,0,0,1,0,0,1,0,0,0,0,0,2,1,http://espssl.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,1,1,0,0,1,0,0,0,0,0,2,20,0,0,146,0,0,9,60,54,65,0,1,1,27122,18,386,119,565,0,1,1,0,1,1,17,1,0,0,0,232,0,http://ledevoir.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,15,8,0,0,11,0,1,1,1,0,1,1,0,0,1,0,1,19,14,0,0,144,4,2,5,25,54,26,1,1,1,8642,12,263,35,217,0,1,1,0,1,1,21,1,0,1,1,4,1,http://aopa.org,0
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,17,10,0,0,13,0,1,1,1,0,0,1,0,0,1,0,0,10,17,0,0,73,0,0,50,15,38,31,0,1,1,7011,6,146,24,384,0,1,1,0,1,1,6,1,0,1,12,26,0,http://irobot.com,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,18,11,1,0,13,0,1,1,1,0,0,1,0,0,1,0,0,9,18,0,0,159,0,0,26,34,18,25,0,1,0,40329,8,299,25,467,0,1,1,0,0,0,19,1,1,1,18,53,0,http://bank.gov.ua,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,14,7,0,0,10,0,1,1,1,0,1,1,0,0,1,0,0,6,6,0,0,117,0,0,174,47,31,45,1,1,1,17284,0,343,73,480,0,1,1,0,0,1,35,1,0,1,3,344,0,http://bbva.mx,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,72,8,19,0,0,0,6454,0,31,64,696,0,0,0,0,0,0,12,0,0,0,0,410,2,http://zongheng.com,0
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,29,22,0,0,25,0,1,1,0,0,0,1,0,0,0,0,0,56,0,0,0,31,0,0,13,75,20,23,1,1,1,11322,0,113,6,52,0,0,1,0,1,0,6,0,0,0,0,0,0,http://engineeringtoolbox.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,15,8,0,0,11,0,1,1,1,0,1,1,0,0,0,0,1,2,18,0,0,113,0,0,14,7,19,39,1,1,1,8422,1,171,38,243,0,1,1,0,1,1,9,1,0,0,1,37,0,http://poly.edu,0
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,20,13,0,0,16,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,39,0,0,14,45,10,92,1,1,1,11174,1,71,21,202,0,0,0,0,0,0,4,1,0,0,0,52,0,http://kebirhost.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,27,20,0,0,23,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,80,0,1,3,0,5,55,1,1,0,4497,0,114,26,172,0,0,0,0,1,1,6,1,0,0,0,42,1,http://travelchinaguide.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,21,14,0,0,17,0,1,0,1,0,0,1,0,0,0,0,0,0,32,0,0,105,0,0,24,43,20,57,0,1,1,8748,22,129,51,343,0,1,0,0,0,0,10,0,0,0,0,6,0,http://newsweaver.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,24,0,40,72,0,0,0,27561,3,966,26,1263,0,0,0,0,1,1,28,0,0,0,0,26,0,http://nobroker.in,0
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,22,15,0,0,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,11,3,18,224,0,1,0,3920,0,52,12,44,0,0,0,0,0,0,7,0,0,0,0,23,0,http://ip-connect.info,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40,0,0,11,25,26,27,1,1,0,3972,0,104,14,88,0,0,0,0,0,0,7,0,0,0,1,128,0,http://swtor.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,25,18,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://forumcommunity.net,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,15,8,0,2,9,0,1,1,1,0,0,1,0,1,1,0,1,6,4,0,0,41,0,0,31,19,34,36,0,1,1,3436,1,39,29,389,9,1,1,1,0,1,18,1,0,0,1,121,0,http://of21.net,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,1,1,0,0,1,0,1,9,3,1,0,194,0,3,17,53,29,46,1,1,1,12364,0,327,18,273,0,0,1,0,1,1,9,1,0,0,1,42,3,http://hhchealth.org,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,1,0,1,1,0,0,0,0,0,4,6,0,0,37,0,0,48,17,18,70,1,1,1,10133,0,144,26,261,2,1,1,0,1,1,5,1,0,1,17,30,0,http://rocketlawyer.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://guapitv.xyz,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,26,19,0,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,67,0,0,0,67,0,0,1,2,0,0,0,0,1,0,5,0,0,0,0,0,0,http://shoppersdrugmart.ca,0
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,15,8,0,0,11,0,1,1,1,0,0,1,0,0,0,0,1,1,6,0,0,22,0,0,17,20,53,27,0,1,1,5229,1,112,31,289,0,1,0,0,1,1,12,1,0,0,7,12,0,http://gdit.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,18,11,0,0,13,0,1,1,1,0,0,1,0,0,1,0,0,6,10,0,0,519,0,0,16,57,27,33,1,1,1,24445,0,671,52,207,0,1,1,0,0,0,29,1,0,0,0,616,0,http://sfu-kras.ru,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,15,8,0,0,11,0,1,1,1,0,0,1,0,1,0,0,1,4,1,0,10,100,0,0,39,49,22,58,1,1,1,5373,0,123,29,338,0,0,1,0,1,1,24,1,0,0,1,127,0,http://sirv.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,29,22,0,0,25,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,143,0,0,10,17,8,34,1,1,1,6107,1,203,32,124,0,1,0,0,1,0,12,1,0,0,0,8,0,http://mitsubishielectric.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://uoc.gr,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,26,19,0,0,22,0,1,1,1,0,1,1,0,0,1,0,0,17,6,0,0,263,0,0,22,26,71,39,0,1,1,16902,4,345,34,1060,16,1,1,0,1,1,22,1,0,0,0,107,0,http://thecentersquare.com,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,24,17,0,0,19,0,1,0,1,0,0,1,0,0,0,0,0,0,26,0,0,52,0,0,8,49,20,31,0,1,1,8757,7,125,56,135,0,1,0,0,1,0,4,1,0,0,0,38,0,http://cimbclicks.com.my,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,11,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,283,0,0,3,0,12,19,0,1,1,7198,0,342,122,109,0,1,1,0,1,1,13,1,0,0,0,118,0,http://cs.com.cn,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,10,14,8,52,1,1,1,4073,0,48,5,61,0,1,0,0,1,0,7,1,0,0,0,8,0,http://pfsense.org,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,1,0,0,895,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://pocoo.org,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,1,0,0,1,0,0,0,0,1,2,5,0,0,41,0,0,19,5,6,53,1,1,1,3273,3,59,20,175,0,1,1,0,1,1,13,0,0,1,10,51,0,http://metrological.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,23,16,0,0,18,0,1,1,1,0,0,1,0,0,0,0,0,16,9,0,0,63,0,0,135,8,29,66,1,1,1,13621,1,437,22,383,0,1,1,0,1,1,21,1,0,1,32,95,0,http://kuehne-nagel.com,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,18,0,1,1,1,1,0,1,0,0,0,0,0,2,3,1,0,50,0,0,55,13,42,48,0,0,0,3245,0,69,35,261,16,1,1,0,0,0,8,1,0,0,0,56,0,http://interlink.net.id,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,1,1,0,1,1,1,0,1,0,0,21,8,0,0,141,0,0,41,165,37,56,1,1,1,57599,4,627,185,716,0,0,1,0,1,1,24,1,0,0,0,76,0,http://ziare.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,29,22,0,0,25,0,1,1,1,0,1,1,0,1,0,0,0,3,4,0,0,66,0,0,61,6,30,42,1,1,1,5301,0,112,18,196,0,1,1,0,1,0,35,1,0,1,70,13,0,http://learningforjustice.org,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,33,26,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sweepstakessurveytoday.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,1,1,0,1,1,0,0,1,0,0,4,13,0,7,180,0,0,7,22,55,56,1,1,1,13092,3,298,57,570,0,0,1,0,0,1,5,1,0,0,0,372,0,http://bdjobs.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,127,0,0,9,4,8,8,0,0,0,2278,0,183,1,64,0,1,0,0,0,0,16,1,0,0,0,90,0,http://windguru.cz,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,26,19,0,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,21,17,0,0,0,160,0,0,0,5,0,0,0,0,1,0,17,1,0,0,0,0,0,http://worldofwarships.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,6,57,5,49,1,0,1,8059,0,26,10,90,0,1,0,0,0,0,10,1,0,0,0,3,0,http://okmeter.io,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://jjfuwu.com.cn,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,1,0,0,1,0,0,1,0,0,6,6,0,0,81,0,0,47,23,44,25,1,1,0,10694,0,80,21,114,0,1,1,0,0,0,18,1,0,0,0,18,0,http://inventables.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,19,19,54,1,1,1,3580,1,40,12,100,0,1,0,0,1,0,18,0,0,0,0,2,0,http://lumosity.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,0,1,0,0,1,0,0,7,3,0,260,10,0,0,17,22,10,77,1,1,1,6487,3,17,3,59,0,1,0,0,1,1,9,0,0,0,0,11,0,http://servegame.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,25,18,0,0,21,0,1,1,1,0,1,1,0,0,1,0,0,4,9,0,0,69,0,0,9,34,9,54,1,1,1,4308,2,97,17,181,0,1,1,0,1,0,17,1,0,0,0,37,0,http://socialsecurity.gov,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,21,14,0,0,17,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,12,0,0,13,4,16,37,0,0,0,8791,0,93,44,285,0,0,1,0,0,0,41,1,0,0,0,139,0,http://babylonbee.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,28,2,0,6,37,0,1,0,2174,0,33,0,18,0,0,1,0,0,1,4,0,0,0,0,3,3,http://steamcharts.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,1,0,0,1,0,0,0,0,1,2,5,0,0,238,0,0,7,21,15,37,1,1,1,10578,2,277,103,457,0,1,0,0,1,0,24,1,0,1,14,195,0,http://eastman.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,1,0,0,1,0,0,0,0,0,1,11,0,0,86,0,0,38,25,20,54,1,1,1,7243,7,110,10,248,0,1,0,0,0,0,5,1,0,1,4,29,0,http://billmelater.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,24,17,0,0,20,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,36,0,18,29,4,8,85,1,1,0,3645,0,84,27,29,0,1,1,0,0,1,6,0,0,0,0,4,2,http://rocketdrivers.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,81,0,0,0,109,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,http://antdv.com,0
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,18,11,0,0,14,0,1,1,0,0,1,1,0,1,0,0,1,9,0,0,7,3,0,0,7,12,22,41,1,1,1,8693,0,164,94,760,0,0,1,0,1,0,12,1,0,0,2,11,0,http://samcart.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,26,19,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,1,0,0,144,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,http://sentencechecker.top,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,1,1,0,0,0,0,0,5,2,0,0,34,0,2,9,47,15,22,1,1,1,21367,2,187,96,388,0,0,1,0,1,1,4,1,0,0,0,43,1,http://chessbase.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,14,7,0,0,10,0,1,1,1,0,1,1,0,1,1,0,0,12,3,0,0,86,0,0,31,25,50,10,1,1,1,5052,1,122,18,177,17,1,1,0,1,1,21,1,0,0,0,24,0,http://wpr.org,0
